foot,track_modulus,rail_section,elasticity,tie_spacing,tie_width,tie_thickness,tie_length,tie_plate_width,tie_plate_length,allowable_bending_stress,allowable_rail/tie_bearing_stress,allowable_tie/basslat_bearing_stress,actual_ballast_thickness,allowable_ballast/subgrade_stress,longitude,latitude
2640.9,6200,115,30000000,19.5,19.5,7,102,8,14,16985.49145,200,75,22,25,6514.8,12490.05714
2641,6200,115,30000000,19.5,24,7,102,8,14,16985.49145,200,75,22,25,6515,12490.52857
2641.1,6200,115,30000000,19.5,39,7,102,8,14,16985.49145,200,75,22,25,6515.2,12491
2641.2,6200,115,30000000,19.5,48,7,102,8,14,16985.49145,200,75,22,25,6515.4,12491.47143
2641.3,6200,115,30000000,19.5,58.5,7,102,8,14,16985.49145,200,75,22,25,6515.6,12491.94286
2641.4,6200,115,30000000,19.5,72,7,102,8,14,16985.49145,200,75,22,25,6515.8,12492.41429
2641.5,6200,115,30000000,19.5,78,7,102,8,14,16985.49145,200,75,22,25,6516,12492.88571
2641.6,6200,115,30000000,19.5,96,7,102,8,14,16985.49145,200,75,22,25,6516.2,12493.35714
2641.7,6200,115,30000000,19.5,19.5,7,102,8,14,18684.04059,200,75,22,25,6516.4,12493.82857
2641.8,6200,115,30000000,19.5,24,7,102,8,14,18684.04059,200,75,22,25,6516.6,12494.3
2641.9,6200,115,30000000,19.5,39,7,102,8,14,18684.04059,200,75,22,25,6516.8,12494.77143
2642,6200,115,30000000,19.5,48,7,102,8,14,18684.04059,200,75,22,25,6517,12495.24286
2642.1,6200,115,30000000,19.5,58.5,7,102,8,14,18684.04059,200,75,22,25,6517.2,12495.71429
2642.2,6200,115,30000000,19.5,72,7,102,8,14,18684.04059,200,75,22,25,6517.4,12496.18571
2642.3,6200,115,30000000,19.5,78,7,102,8,14,18684.04059,200,75,22,25,6517.6,12496.65714
2642.4,6200,115,30000000,19.5,96,7,102,8,14,18684.04059,200,75,22,25,6517.8,12497.12857
2642.5,6200,115,30000000,19.5,19.5,7,102,8,14,20382.58974,200,75,22,25,6518,12497.6
2642.6,6200,115,30000000,19.5,24,7,102,8,14,20382.58974,200,75,22,25,6518.2,12498.07143
2642.7,6200,115,30000000,19.5,39,7,102,8,14,20382.58974,200,75,22,25,6518.4,12498.54286
2642.8,6200,115,30000000,19.5,48,7,102,8,14,20382.58974,200,75,22,25,6518.6,12499.01429
2642.9,6200,115,30000000,19.5,58.5,7,102,8,14,20382.58974,200,75,22,25,6518.8,12499.48571
2643,6200,115,30000000,19.5,72,7,102,8,14,20382.58974,200,75,22,25,6519,12499.95714
2643.1,6200,115,30000000,19.5,78,7,102,8,14,20382.58974,200,75,22,25,6519.2,12500.42857
2643.2,6200,115,30000000,19.5,96,7,102,8,14,20382.58974,200,75,22,25,6519.4,12500.9
2643.3,6200,115,30000000,19.5,19.5,7,102,8,14,8783.171225,200,75,22,25,6519.6,12501.37143
2643.4,6200,115,30000000,19.5,24,7,102,8,14,8783.171225,200,75,22,25,6519.8,12501.84286
2643.5,6200,115,30000000,19.5,39,7,102,8,14,8783.171225,200,75,22,25,6520,12502.31429
2643.6,6200,115,30000000,19.5,48,7,102,8,14,8783.171225,200,75,22,25,6520.2,12502.78571
2643.7,6200,115,30000000,19.5,58.5,7,102,8,14,8783.171225,200,75,22,25,6520.4,12503.25714
2643.8,6200,115,30000000,19.5,72,7,102,8,14,8783.171225,200,75,22,25,6520.6,12503.72857
2643.9,6200,115,30000000,19.5,78,7,102,8,14,8783.171225,200,75,22,25,6520.8,12504.2
2644,6200,115,30000000,19.5,96,7,102,8,14,8783.171225,200,75,22,25,6521,12504.67143
2644.1,6200,115,30000000,19.5,19.5,7,102,8,14,10539.80547,200,75,22,25,6521.2,12505.14286
2644.2,6200,115,30000000,19.5,24,7,102,8,14,10539.80547,200,75,22,25,6521.4,12505.61429
2644.3,6200,115,30000000,19.5,39,7,102,8,14,10539.80547,200,75,22,25,6521.6,12506.08571
2644.4,6200,115,30000000,19.5,48,7,102,8,14,10539.80547,200,75,22,25,6521.8,12506.55714
2644.5,6200,115,30000000,19.5,58.5,7,102,8,14,10539.80547,200,75,22,25,6522,12507.02857
2644.6,6200,115,30000000,19.5,72,7,102,8,14,10539.80547,200,75,22,25,6522.2,12507.5
2644.7,6200,115,30000000,19.5,78,7,102,8,14,10539.80547,200,75,22,25,6522.4,12507.97143
2644.8,6200,115,30000000,19.5,96,7,102,8,14,10539.80547,200,75,22,25,6522.6,12508.44286
2644.9,6200,115,30000000,19.5,19.5,7,102,8,14,12296.43972,200,75,22,25,6522.8,12508.91429
2645,6200,115,30000000,19.5,24,7,102,8,14,12296.43972,200,75,22,25,6523,12509.38571
2645.1,6200,115,30000000,19.5,39,7,102,8,14,12296.43972,200,75,22,25,6523.2,12509.85714
2645.2,6200,115,30000000,19.5,48,7,102,8,14,12296.43972,200,75,22,25,6523.4,12510.32857
2645.3,6200,115,30000000,19.5,58.5,7,102,8,14,12296.43972,200,75,22,25,6523.6,12510.8
2645.4,6200,115,30000000,19.5,72,7,102,8,14,12296.43972,200,75,22,25,6523.8,12511.27143
2645.5,6200,115,30000000,19.5,78,7,102,8,14,12296.43972,200,75,22,25,6524,12511.74286
2645.6,6200,115,30000000,19.5,96,7,102,8,14,12296.43972,200,75,22,25,6524.2,12512.21429
2645.7,6200,115,30000000,19.5,19.5,7,102,8,14,14053.07396,200,75,22,25,6524.4,12512.68571
2645.8,6200,115,30000000,19.5,24,7,102,8,14,14053.07396,200,75,22,25,6524.6,12513.15714
2645.9,6200,115,30000000,19.5,39,7,102,8,14,14053.07396,200,75,22,25,6524.8,12513.62857
2646,6200,115,30000000,19.5,48,7,102,8,14,14053.07396,200,75,22,25,6525,12514.1
2646.1,6200,115,30000000,19.5,58.5,7,102,8,14,14053.07396,200,75,22,25,6525.2,12514.57143
2646.2,6200,115,30000000,19.5,72,7,102,8,14,14053.07396,200,75,22,25,6525.4,12515.04286
2646.3,6200,115,30000000,19.5,78,7,102,8,14,14053.07396,200,75,22,25,6525.6,12515.51429
2646.4,6200,115,30000000,19.5,96,7,102,8,14,14053.07396,200,75,22,25,6525.8,12515.98571
2646.5,6200,115,30000000,19.5,19.5,7,102,8,14,15809.70821,200,75,22,25,6526,12516.45714
2646.6,6200,115,30000000,19.5,24,7,102,8,14,15809.70821,200,75,22,25,6526.2,12516.92857
2646.7,6200,115,30000000,19.5,39,7,102,8,14,15809.70821,200,75,22,25,6526.4,12517.4
2646.8,6200,115,30000000,19.5,48,7,102,8,14,15809.70821,200,75,22,25,6526.6,12517.87143
2646.9,6200,115,30000000,19.5,58.5,7,102,8,14,15809.70821,200,75,22,25,6526.8,12518.34286
2647,6200,115,30000000,19.5,72,7,102,8,14,15809.70821,200,75,22,25,6527,12518.81429
2647.1,6200,115,30000000,19.5,78,7,102,8,14,15809.70821,200,75,22,25,6527.2,12519.28571
2647.2,6200,115,30000000,19.5,96,7,102,8,14,15809.70821,200,75,22,25,6527.4,12519.75714
2647.3,6200,115,30000000,19.5,19.5,7,102,8,14,17566.34245,200,75,22,25,6527.6,12520.22857
2647.4,6200,115,30000000,19.5,24,7,102,8,14,17566.34245,200,75,22,25,6527.8,12520.7
2647.5,6200,115,30000000,19.5,39,7,102,8,14,17566.34245,200,75,22,25,6528,12521.17143
2647.6,6200,115,30000000,19.5,48,7,102,8,14,17566.34245,200,75,22,25,6528.2,12521.64286
2647.7,6200,115,30000000,19.5,58.5,7,102,8,14,17566.34245,200,75,22,25,6528.4,12522.11429
2647.8,6200,115,30000000,19.5,72,7,102,8,14,17566.34245,200,75,22,25,6528.6,12522.58571
2647.9,6200,115,30000000,19.5,78,7,102,8,14,17566.34245,200,75,22,25,6528.8,12523.05714
2648,6200,115,30000000,19.5,96,7,102,8,14,17566.34245,200,75,22,25,6529,12523.52857
2648.1,6200,115,30000000,19.5,19.5,7,102,8,14,19322.9767,200,75,22,25,6529.2,12524
2648.2,6200,115,30000000,19.5,24,7,102,8,14,19322.9767,200,75,22,25,6529.4,12524.47143
2648.3,6200,115,30000000,19.5,39,7,102,8,14,19322.9767,200,75,22,25,6529.6,12524.94286
2648.4,6200,115,30000000,19.5,48,7,102,8,14,19322.9767,200,75,22,25,6529.8,12525.41429
2648.5,6200,115,30000000,19.5,58.5,7,102,8,14,19322.9767,200,75,22,25,6530,12525.88571
2648.6,6200,115,30000000,19.5,72,7,102,8,14,19322.9767,200,75,22,25,6530.2,12526.35714
2648.7,6200,115,30000000,19.5,78,7,102,8,14,19322.9767,200,75,22,25,6530.4,12526.82857
2648.8,6200,115,30000000,19.5,96,7,102,8,14,19322.9767,200,75,22,25,6530.6,12527.3
2648.9,6200,115,30000000,19.5,19.5,7,102,8,14,21079.61094,200,75,22,25,6530.8,12527.77143
2649,6200,115,30000000,19.5,24,7,102,8,14,21079.61094,200,75,22,25,6531,12528.24286
2649.1,6200,115,30000000,19.5,39,7,102,8,14,21079.61094,200,75,22,25,6531.2,12528.71429
2649.2,6200,115,30000000,19.5,48,7,102,8,14,21079.61094,200,75,22,25,6531.4,12529.18571
2649.3,6200,115,30000000,19.5,58.5,7,102,8,14,21079.61094,200,75,22,25,6531.6,12529.65714
2649.4,6200,115,30000000,19.5,72,7,102,8,14,21079.61094,200,75,22,25,6531.8,12530.12857
2649.5,6200,115,30000000,19.5,78,7,102,8,14,21079.61094,200,75,22,25,6532,12530.6
2649.6,6200,115,30000000,19.5,96,7,102,8,14,21079.61094,200,75,22,25,6532.2,12531.07143
2649.7,6200,115,30000000,19.5,19.5,7,102,8,14,9073.596727,200,75,22,25,6532.4,12531.54286
2649.8,6200,115,30000000,19.5,24,7,102,8,14,9073.596727,200,75,22,25,6532.6,12532.01429
2649.9,6200,115,30000000,19.5,39,7,102,8,14,9073.596727,200,75,22,25,6532.8,12532.48571
2650,6200,115,30000000,19.5,48,7,102,8,14,9073.596727,200,75,22,25,6533,12532.95714
2650.1,6200,115,30000000,19.5,58.5,7,102,8,14,9073.596727,200,75,22,25,6533.2,12533.42857
2650.2,6200,115,30000000,19.5,72,7,102,8,14,9073.596727,200,75,22,25,6533.4,12533.9
2650.3,6200,115,30000000,19.5,78,7,102,8,14,9073.596727,200,75,22,25,6533.6,12534.37143
2650.4,6200,115,30000000,19.5,96,7,102,8,14,9073.596727,200,75,22,25,6533.8,12534.84286
2650.5,6200,115,30000000,19.5,19.5,7,102,8,14,10888.31607,200,75,22,25,6534,12535.31429
2650.6,6200,115,30000000,19.5,24,7,102,8,14,10888.31607,200,75,22,25,6534.2,12535.78571
2650.7,6200,115,30000000,19.5,39,7,102,8,14,10888.31607,200,75,22,25,6534.4,12536.25714
2650.8,6200,115,30000000,19.5,48,7,102,8,14,10888.31607,200,75,22,25,6534.6,12536.72857
2650.9,6200,115,30000000,19.5,58.5,7,102,8,14,10888.31607,200,75,22,25,6534.8,12537.2
2651,6200,115,30000000,19.5,72,7,102,8,14,10888.31607,200,75,22,25,6535,12537.67143
2651.1,6200,115,30000000,19.5,78,7,102,8,14,10888.31607,200,75,22,25,6535.2,12538.14286
2651.2,6200,115,30000000,19.5,96,7,102,8,14,10888.31607,200,75,22,25,6535.4,12538.61429
2651.3,6200,115,30000000,19.5,19.5,7,102,8,14,12703.03542,200,75,22,25,6535.6,12539.08571
2651.4,6200,115,30000000,19.5,24,7,102,8,14,12703.03542,200,75,22,25,6535.8,12539.55714
2651.5,6200,115,30000000,19.5,39,7,102,8,14,12703.03542,200,75,22,25,6536,12540.02857
2651.6,6200,115,30000000,19.5,48,7,102,8,14,12703.03542,200,75,22,25,6536.2,12540.5
2651.7,6200,115,30000000,19.5,58.5,7,102,8,14,12703.03542,200,75,22,25,6536.4,12540.97143
2651.8,6200,115,30000000,19.5,72,7,102,8,14,12703.03542,200,75,22,25,6536.6,12541.44286
2651.9,6200,115,30000000,19.5,78,7,102,8,14,12703.03542,200,75,22,25,6536.8,12541.91429
2652,6200,115,30000000,19.5,96,7,102,8,14,12703.03542,200,75,22,25,6537,12542.38571
2652.1,6200,115,30000000,19.5,19.5,7,102,8,14,14517.75476,200,75,22,25,6537.2,12542.85714
2652.2,6200,115,30000000,19.5,24,7,102,8,14,14517.75476,200,75,22,25,6537.4,12543.32857
2652.3,6200,115,30000000,19.5,39,7,102,8,14,14517.75476,200,75,22,25,6537.6,12543.8
2652.4,6200,115,30000000,19.5,48,7,102,8,14,14517.75476,200,75,22,25,6537.8,12544.27143
2652.5,6200,115,30000000,19.5,58.5,7,102,8,14,14517.75476,200,75,22,25,6538,12544.74286
2652.6,6200,115,30000000,19.5,72,7,102,8,14,14517.75476,200,75,22,25,6538.2,12545.21429
2652.7,6200,115,30000000,19.5,78,7,102,8,14,14517.75476,200,75,22,25,6538.4,12545.68571
2652.8,6200,115,30000000,19.5,96,7,102,8,14,14517.75476,200,75,22,25,6538.6,12546.15714
2652.9,6200,115,30000000,19.5,19.5,7,102,8,14,16332.47411,200,75,22,25,6538.8,12546.62857
2653,6200,115,30000000,19.5,24,7,102,8,14,16332.47411,200,75,22,25,6539,12547.1
2653.1,6200,115,30000000,19.5,39,7,102,8,14,16332.47411,200,75,22,25,6539.2,12547.57143
2653.2,6200,115,30000000,19.5,48,7,102,8,14,16332.47411,200,75,22,25,6539.4,12548.04286
2653.3,6200,115,30000000,19.5,58.5,7,102,8,14,16332.47411,200,75,22,25,6539.6,12548.51429
2653.4,6200,115,30000000,19.5,72,7,102,8,14,16332.47411,200,75,22,25,6539.8,12548.98571
2653.5,6200,115,30000000,19.5,78,7,102,8,14,16332.47411,200,75,22,25,6540,12549.45714
2653.6,6200,115,30000000,19.5,96,7,102,8,14,16332.47411,200,75,22,25,6540.2,12549.92857
2653.7,6200,115,30000000,19.5,19.5,7,102,8,14,18147.19345,200,75,22,25,6540.4,12550.4
2653.8,6200,115,30000000,19.5,24,7,102,8,14,18147.19345,200,75,22,25,6540.6,12550.87143
2653.9,6200,115,30000000,19.5,39,7,102,8,14,18147.19345,200,75,22,25,6540.8,12551.34286
2654,6200,115,30000000,19.5,48,7,102,8,14,18147.19345,200,75,22,25,6541,12551.81429
2654.1,6200,115,30000000,19.5,58.5,7,102,8,14,18147.19345,200,75,22,25,6541.2,12552.28571
2654.2,6200,115,30000000,19.5,72,7,102,8,14,18147.19345,200,75,22,25,6541.4,12552.75714
2654.3,6200,115,30000000,19.5,78,7,102,8,14,18147.19345,200,75,22,25,6541.6,12553.22857
2654.4,6200,115,30000000,19.5,96,7,102,8,14,18147.19345,200,75,22,25,6541.8,12553.7
2654.5,6200,115,30000000,19.5,19.5,7,102,8,14,19961.9128,200,75,22,25,6542,12554.17143
2654.6,6200,115,30000000,19.5,24,7,102,8,14,19961.9128,200,75,22,25,6542.2,12554.64286
2654.7,6200,115,30000000,19.5,39,7,102,8,14,19961.9128,200,75,22,25,6542.4,12555.11429
2654.8,6200,115,30000000,19.5,48,7,102,8,14,19961.9128,200,75,22,25,6542.6,12555.58571
2654.9,6200,115,30000000,19.5,58.5,7,102,8,14,19961.9128,200,75,22,25,6542.8,12556.05714
2655,6200,115,30000000,19.5,72,7,102,8,14,19961.9128,200,75,22,25,6543,12556.52857
2655.1,6200,115,30000000,19.5,78,7,102,8,14,19961.9128,200,75,22,25,6543.2,12557
2655.2,6200,115,30000000,19.5,96,7,102,8,14,19961.9128,200,75,22,25,6543.4,12557.47143
2655.3,6200,115,30000000,19.5,19.5,7,102,8,14,21776.63214,200,75,22,25,6543.6,12557.94286
2655.4,6200,115,30000000,19.5,24,7,102,8,14,21776.63214,200,75,22,25,6543.8,12558.41429
2655.5,6200,115,30000000,19.5,39,7,102,8,14,21776.63214,200,75,22,25,6544,12558.88571
2655.6,6200,115,30000000,19.5,48,7,102,8,14,21776.63214,200,75,22,25,6544.2,12559.35714
2655.7,6200,115,30000000,19.5,58.5,7,102,8,14,21776.63214,200,75,22,25,6544.4,12559.82857
2655.8,6200,115,30000000,19.5,72,7,102,8,14,21776.63214,200,75,22,25,6544.6,12560.3
2655.9,6200,115,30000000,19.5,78,7,102,8,14,21776.63214,200,75,22,25,6544.8,12560.77143
2656,6200,115,30000000,19.5,96,7,102,8,14,21776.63214,200,75,22,25,6545,12561.24286
2656.1,6200,115,30000000,19.5,19.5,7,102,8,14,9364.022228,200,75,22,25,6545.2,12561.71429
2656.2,6200,115,30000000,19.5,24,7,102,8,14,9364.022228,200,75,22,25,6545.4,12562.18571
2656.3,6200,115,30000000,19.5,39,7,102,8,14,9364.022228,200,75,22,25,6545.6,12562.65714
2656.4,6200,115,30000000,19.5,48,7,102,8,14,9364.022228,200,75,22,25,6545.8,12563.12857
2656.5,6200,115,30000000,19.5,58.5,7,102,8,14,9364.022228,200,75,22,25,6546,12563.6
2656.6,6200,115,30000000,19.5,72,7,102,8,14,9364.022228,200,75,22,25,6546.2,12564.07143
2656.7,6200,115,30000000,19.5,78,7,102,8,14,9364.022228,200,75,22,25,6546.4,12564.54286
2656.8,6200,115,30000000,19.5,96,7,102,8,14,9364.022228,200,75,22,25,6546.6,12565.01429
2656.9,6200,115,30000000,19.5,19.5,7,102,8,14,11236.82667,200,75,22,25,6546.8,12565.48571
2657,6200,115,30000000,19.5,24,7,102,8,14,11236.82667,200,75,22,25,6547,12565.95714
2657.1,6200,115,30000000,19.5,39,7,102,8,14,11236.82667,200,75,22,25,6547.2,12566.42857
2657.2,6200,115,30000000,19.5,48,7,102,8,14,11236.82667,200,75,22,25,6547.4,12566.9
2657.3,6200,115,30000000,19.5,58.5,7,102,8,14,11236.82667,200,75,22,25,6547.6,12567.37143
2657.4,6200,115,30000000,19.5,72,7,102,8,14,11236.82667,200,75,22,25,6547.8,12567.84286
2657.5,6200,115,30000000,19.5,78,7,102,8,14,11236.82667,200,75,22,25,6548,12568.31429
2657.6,6200,115,30000000,19.5,96,7,102,8,14,11236.82667,200,75,22,25,6548.2,12568.78571
2657.7,6200,115,30000000,19.5,19.5,7,102,8,14,13109.63112,200,75,22,25,6548.4,12569.25714
2657.8,6200,115,30000000,19.5,24,7,102,8,14,13109.63112,200,75,22,25,6548.6,12569.72857
2657.9,6200,115,30000000,19.5,39,7,102,8,14,13109.63112,200,75,22,25,6548.8,12570.2
2658,6200,115,30000000,19.5,48,7,102,8,14,13109.63112,200,75,22,25,6549,12570.67143
2658.1,6200,115,30000000,19.5,58.5,7,102,8,14,13109.63112,200,75,22,25,6549.2,12571.14286
2658.2,6200,115,30000000,19.5,72,7,102,8,14,13109.63112,200,75,22,25,6549.4,12571.61429
2658.3,6200,115,30000000,19.5,78,7,102,8,14,13109.63112,200,75,22,25,6549.6,12572.08571
2658.4,6200,115,30000000,19.5,96,7,102,8,14,13109.63112,200,75,22,25,6549.8,12572.55714
2658.5,6200,115,30000000,19.5,19.5,7,102,8,14,14982.43557,200,75,22,25,6550,12573.02857
2658.6,6200,115,30000000,19.5,24,7,102,8,14,14982.43557,200,75,22,25,6550.2,12573.5
2658.7,6200,115,30000000,19.5,39,7,102,8,14,14982.43557,200,75,22,25,6550.4,12573.97143
2658.8,6200,115,30000000,19.5,48,7,102,8,14,14982.43557,200,75,22,25,6550.6,12574.44286
2658.9,6200,115,30000000,19.5,58.5,7,102,8,14,14982.43557,200,75,22,25,6550.8,12574.91429
2659,6200,115,30000000,19.5,72,7,102,8,14,14982.43557,200,75,22,25,6551,12575.38571
2659.1,6200,115,30000000,19.5,78,7,102,8,14,14982.43557,200,75,22,25,6551.2,12575.85714
2659.2,6200,115,30000000,19.5,96,7,102,8,14,14982.43557,200,75,22,25,6551.4,12576.32857
2659.3,6200,115,30000000,19.5,19.5,7,102,8,14,16855.24001,200,75,22,25,6551.6,12576.8
2659.4,6200,115,30000000,19.5,24,7,102,8,14,16855.24001,200,75,22,25,6551.8,12577.27143
2659.5,6200,115,30000000,19.5,39,7,102,8,14,16855.24001,200,75,22,25,6552,12577.74286
2659.6,6200,115,30000000,19.5,48,7,102,8,14,16855.24001,200,75,22,25,6552.2,12578.21429
2659.7,6200,115,30000000,19.5,58.5,7,102,8,14,16855.24001,200,75,22,25,6552.4,12578.68571
2659.8,6200,115,30000000,19.5,72,7,102,8,14,16855.24001,200,75,22,25,6552.6,12579.15714
2659.9,6200,115,30000000,19.5,78,7,102,8,14,16855.24001,200,75,22,25,6552.8,12579.62857
2660,6200,115,30000000,19.5,96,7,102,8,14,16855.24001,200,75,22,25,6553,12580.1
2660.1,6200,115,30000000,19.5,19.5,7,102,8,14,18728.04446,200,75,22,25,6553.2,12580.57143
2660.2,6200,115,30000000,19.5,24,7,102,8,14,18728.04446,200,75,22,25,6553.4,12581.04286
2660.3,6200,115,30000000,19.5,39,7,102,8,14,18728.04446,200,75,22,25,6553.6,12581.51429
2660.4,6200,115,30000000,19.5,48,7,102,8,14,18728.04446,200,75,22,25,6553.8,12581.98571
2660.5,6200,115,30000000,19.5,58.5,7,102,8,14,18728.04446,200,75,22,25,6554,12582.45714
2660.6,6200,115,30000000,19.5,72,7,102,8,14,18728.04446,200,75,22,25,6554.2,12582.92857
2660.7,6200,115,30000000,19.5,78,7,102,8,14,18728.04446,200,75,22,25,6554.4,12583.4
2660.8,6200,115,30000000,19.5,96,7,102,8,14,18728.04446,200,75,22,25,6554.6,12583.87143
2660.9,6200,115,30000000,19.5,19.5,7,102,8,14,20600.8489,200,75,22,25,6554.8,12584.34286
2661,6200,115,30000000,19.5,24,7,102,8,14,20600.8489,200,75,22,25,6555,12584.81429
2661.1,6200,115,30000000,19.5,39,7,102,8,14,20600.8489,200,75,22,25,6555.2,12585.28571
2661.2,6200,115,30000000,19.5,48,7,102,8,14,20600.8489,200,75,22,25,6555.4,12585.75714
2661.3,6200,115,30000000,19.5,58.5,7,102,8,14,20600.8489,200,75,22,25,6555.6,12586.22857
2661.4,6200,115,30000000,19.5,72,7,102,8,14,20600.8489,200,75,22,25,6555.8,12586.7
2661.5,6200,115,30000000,19.5,78,7,102,8,14,20600.8489,200,75,22,25,6556,12587.17143
2661.6,6200,115,30000000,19.5,96,7,102,8,14,20600.8489,200,75,22,25,6556.2,12587.64286
2661.7,6200,115,30000000,19.5,19.5,7,102,8,14,22473.65335,200,75,22,25,6556.4,12588.11429
2661.8,6200,115,30000000,19.5,24,7,102,8,14,22473.65335,200,75,22,25,6556.6,12588.58571
2661.9,6200,115,30000000,19.5,39,7,102,8,14,22473.65335,200,75,22,25,6556.8,12589.05714
2662,6200,115,30000000,19.5,48,7,102,8,14,22473.65335,200,75,22,25,6557,12589.52857
2662.1,6200,115,30000000,19.5,58.5,7,102,8,14,22473.65335,200,75,22,25,6557.2,12590
2662.2,6200,115,30000000,19.5,72,7,102,8,14,22473.65335,200,75,22,25,6557.4,12590.47143
2662.3,6200,115,30000000,19.5,78,7,102,8,14,22473.65335,200,75,22,25,6557.6,12590.94286
2662.4,6200,115,30000000,19.5,96,7,102,8,14,22473.65335,200,75,22,25,6557.8,12591.41429
2662.5,6200,115,30000000,19.5,19.5,7,102,8,14,7452.515433,200,75,22,25,6558,12591.88571
2662.6,6200,115,30000000,19.5,24,7,102,8,14,7452.515433,200,75,22,25,6558.2,12592.35714
2662.7,6200,115,30000000,19.5,39,7,102,8,14,7452.515433,200,75,22,25,6558.4,12592.82857
2662.8,6200,115,30000000,19.5,48,7,102,8,14,7452.515433,200,75,22,25,6558.6,12593.3
2662.9,6200,115,30000000,19.5,58.5,7,102,8,14,7452.515433,200,75,22,25,6558.8,12593.77143
2663,6200,115,30000000,19.5,72,7,102,8,14,7452.515433,200,75,22,25,6559,12594.24286
2663.1,6200,115,30000000,19.5,78,7,102,8,14,7452.515433,200,75,22,25,6559.2,12594.71429
2663.2,6200,115,30000000,19.5,96,7,102,8,14,7452.515433,200,75,22,25,6559.4,12595.18571
2663.3,6200,115,30000000,19.5,19.5,7,102,8,14,8943.018519,200,75,22,25,6559.6,12595.65714
2663.4,6200,115,30000000,19.5,24,7,102,8,14,8943.018519,200,75,22,25,6559.8,12596.12857
2663.5,6200,115,30000000,19.5,39,7,102,8,14,8943.018519,200,75,22,25,6560,12596.6
2663.6,6200,115,30000000,19.5,48,7,102,8,14,8943.018519,200,75,22,25,6560.2,12597.07143
2663.7,6200,115,30000000,19.5,58.5,7,102,8,14,8943.018519,200,75,22,25,6560.4,12597.54286
2663.8,6200,115,30000000,19.5,72,7,102,8,14,8943.018519,200,75,22,25,6560.6,12598.01429
2663.9,6200,115,30000000,19.5,78,7,102,8,14,8943.018519,200,75,22,25,6560.8,12598.48571
2664,6200,115,30000000,19.5,96,7,102,8,14,8943.018519,200,75,22,25,6561,12598.95714
2664.1,6200,115,30000000,19.5,19.5,7,102,8,14,10433.52161,200,75,22,25,6561.2,12599.42857
2664.2,6200,115,30000000,19.5,24,7,102,8,14,10433.52161,200,75,22,25,6561.4,12599.9
2664.3,6200,115,30000000,19.5,39,7,102,8,14,10433.52161,200,75,22,25,6561.6,12600.37143
2664.4,6200,115,30000000,19.5,48,7,102,8,14,10433.52161,200,75,22,25,6561.8,12600.84286
2664.5,6200,115,30000000,19.5,58.5,7,102,8,14,10433.52161,200,75,22,25,6562,12601.31429
2664.6,6200,115,30000000,19.5,72,7,102,8,14,10433.52161,200,75,22,25,6562.2,12601.78571
2664.7,6200,115,30000000,19.5,78,7,102,8,14,10433.52161,200,75,22,25,6562.4,12602.25714
2664.8,6200,115,30000000,19.5,96,7,102,8,14,10433.52161,200,75,22,25,6562.6,12602.72857
2664.9,6200,115,30000000,19.5,19.5,7,102,8,14,11924.02469,200,75,22,25,6562.8,12603.2
2665,6200,115,30000000,19.5,24,7,102,8,14,11924.02469,200,75,22,25,6563,12603.67143
2665.1,6200,115,30000000,19.5,39,7,102,8,14,11924.02469,200,75,22,25,6563.2,12604.14286
2665.2,6200,115,30000000,19.5,48,7,102,8,14,11924.02469,200,75,22,25,6563.4,12604.61429
2665.3,6200,115,30000000,19.5,58.5,7,102,8,14,11924.02469,200,75,22,25,6563.6,12605.08571
2665.4,6200,115,30000000,19.5,72,7,102,8,14,11924.02469,200,75,22,25,6563.8,12605.55714
2665.5,6200,115,30000000,19.5,78,7,102,8,14,11924.02469,200,75,22,25,6564,12606.02857
2665.6,6200,115,30000000,19.5,96,7,102,8,14,11924.02469,200,75,22,25,6564.2,12606.5
2665.7,6200,115,30000000,19.5,19.5,7,102,8,14,13414.52778,200,75,22,25,6564.4,12606.97143
2665.8,6200,115,30000000,19.5,24,7,102,8,14,13414.52778,200,75,22,25,6564.6,12607.44286
2665.9,6200,115,30000000,19.5,39,7,102,8,14,13414.52778,200,75,22,25,6564.8,12607.91429
2666,6200,115,30000000,19.5,48,7,102,8,14,13414.52778,200,75,22,25,6565,12608.38571
2666.1,6200,115,30000000,19.5,58.5,7,102,8,14,13414.52778,200,75,22,25,6565.2,12608.85714
2666.2,6200,115,30000000,19.5,72,7,102,8,14,13414.52778,200,75,22,25,6565.4,12609.32857
2666.3,6200,115,30000000,19.5,78,7,102,8,14,13414.52778,200,75,22,25,6565.6,12609.8
